,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,docs_url,updated_github_id
10,DeepPavlov,deeppavlov/DeepPavlov,deeppavlov,[],nlp,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29,2023-08-02 07:36:55,2023-06-06 08:57:44,2683,5.0,1104.0,210.0,1027.0,21.0,608.0,6301,2023-06-06 08:59:39,1.2.0,,8198.0,59.0,An open source library for deep learning end-to-end dialog systems and chatbots.,352.0,352.0,74.0,https://pypi.org/project/deeppavlov,8198.0,32,True,3,1.0,,
11,pandera,unionai-oss/pandera,pandera,[],data-testing,https://github.com/unionai-oss/pandera,https://github.com/unionai-oss/pandera,MIT,2018-11-01 02:18:34,2023-07-27 17:27:45,2023-07-18 14:03:50,574,34.0,201.0,17.0,543.0,217.0,405.0,2478,2023-07-17 15:59:14,0.16.1,,935788.0,72.0,"A light-weight, flexible, and expressive statistical data testing library.",963.0,963.0,102.0,https://pypi.org/project/pandera,935788.0,32,True,1,,https://pandera.readthedocs.io/en/stable/pydantic_integration.html,
12,ZenML,zenml-io/zenml,zenml,[],ai-service-deployment-framework,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46,2023-08-03 06:22:29,2023-07-21 15:32:25,5804,200.0,308.0,40.0,1512.0,11.0,184.0,2979,2023-07-21 19:04:56,0.42.1,1.0,6491.0,73.0,"ZenML : Build portable, production-ready MLOps pipelines. https://zenml.io.",120.0,120.0,73.0,https://pypi.org/project/zenml,6491.0,31,True,3,,,
13,litestar,litestar-org/litestar,litestar,[],microservice-frameworks,https://github.com/litestar-org/litestar,https://github.com/litestar-org/litestar,MIT,2021-12-06 19:43:06,2023-08-03 16:03:40,2023-08-03 14:24:03,2053,320.0,221.0,29.0,1379.0,56.0,548.0,2420,2023-07-17 12:26:08,1.51.13,,4861.0,100.0,"Light, Flexible and Extensible ASGI API framework | Effortlessly Build Performant APIs.",89.0,89.0,124.0,https://pypi.org/project/litestar,4861.0,31,True,3,,,
14,ormar,collerek/ormar,ormar,[],databases-sql,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-08-03 02:45:09,2023-08-03 02:44:00,1253,55.0,69.0,17.0,674.0,61.0,175.0,1399,2023-06-18 17:05:55,0.12.2,,31762.0,77.0,python async orm with fastapi in mind and pydantic validation.,846.0,846.0,31.0,https://pypi.org/project/ormar,31762.0,30,True,2,,,
15,beanie,roman-right/beanie,beanie,[],databases-document,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-08-02 04:33:24,2023-07-22 18:02:13,408,17.0,129.0,15.0,239.0,28.0,243.0,1353,2023-07-01 00:33:15,1.20.0,,93357.0,97.0,Asynchronous Python ODM for MongoDB.,1323.0,1323.0,49.0,https://pypi.org/project/beanie,93357.0,30,True,1,,,
16,OneFuzz,microsoft/onefuzz,onefuzz,[],security-testing,https://github.com/microsoft/onefuzz,https://github.com/microsoft/onefuzz,MIT,2020-07-27 22:23:30,2023-08-03 17:39:25,2023-08-02 23:12:09,2060,161.0,183.0,90.0,2497.0,185.0,684.0,2759,2023-08-02 17:44:20,8.6.2,15119.0,2751.0,100.0,A self-hosted Fuzzing-As-A-Service platform.,10.0,10.0,33.0,https://pypi.org/project/onefuzz,2307.0,29,True,1,,,
17,aws-lambda-powertools-python,awslabs/aws-lambda-powertools-python,aws-lambda-powertools-python,[],aws,https://github.com/aws-powertools/powertools-lambda-python,https://github.com/aws-powertools/powertools-lambda-python,MIT-0,2019-11-15 12:26:12,2023-08-03 15:16:50,2023-08-03 12:40:27,2692,333.0,301.0,58.0,2008.0,69.0,668.0,2251,2023-07-27 20:03:41,2.22.0,8.0,0.0,100.0,A developer toolkit to implement Serverless best practices and increase developer velocity.,1703.0,1703.0,117.0,https://pypi.org/project/aws-lambda-powertools-python,,28,False,1,,,aws-powertools/powertools-lambda-python
18,Robusta,robusta-dev/robusta,robusta,[],monitoring,https://github.com/robusta-dev/robusta,https://github.com/robusta-dev/robusta,MIT,2021-06-20 08:45:36,2023-08-03 17:04:31,2023-08-01 08:29:59,1430,148.0,183.0,29.0,822.0,107.0,87.0,2085,2023-07-31 18:57:01,0.10.21,,122.0,100.0,"Kubernetes observability and automation, with an awesome Prometheus integration.",213.0,213.0,51.0,https://pypi.org/project/robusta,122.0,28,True,1,,,
19,piccolo,piccolo-orm/piccolo,piccolo,[],databases-sql,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-08-02 21:51:06,2023-07-28 06:19:35,1709,35.0,74.0,14.0,410.0,88.0,232.0,1073,2023-07-21 14:07:59,0.119.0,,19349.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",270.0,270.0,41.0,https://pypi.org/project/piccolo,19349.0,28,True,3,,,
20,geojson-pydantic,developmentseed/geojson-pydantic,geojson-pydantic,[],geojson,https://github.com/developmentseed/geojson-pydantic,https://github.com/developmentseed/geojson-pydantic,MIT,2020-05-21 22:29:07,2023-07-24 09:04:04,2023-07-24 08:58:14,279,54.0,33.0,14.0,77.0,1.0,56.0,157,,,,69100.0,,Pydantic data models for the GeoJSON spec.,266.0,266.0,22.0,https://pypi.org/project/geojson-pydantic,69100.0,25,True,1,,,
21,elementary,elementary-data/elementary,elementary,[],data-observability,https://github.com/elementary-data/elementary,https://github.com/elementary-data/elementary,Apache-2.0,2021-08-30 08:45:23,2023-08-03 15:08:24,2023-08-03 15:08:23,3972,644.0,101.0,10.0,711.0,113.0,231.0,1322,2023-07-31 12:17:34,0.9.2,,1.0,78.0,Open-source data observability for analytics engineers.,23.0,23.0,51.0,https://pypi.org/project/elementary,1.0,24,True,1,-1.0,,
22,redisOM,redis/redis-om-python,redis-om-python,[],databases-key-value,https://github.com/redis/redis-om-python,https://github.com/redis/redis-om-python,MIT,2021-08-31 01:10:13,2023-08-03 06:16:26,2023-07-18 14:50:38,549,13.0,80.0,19.0,359.0,104.0,83.0,788,2023-07-18 14:52:05,0.2.1,,,17.0,"Object mapping, and more, for Redis and Python.",584.0,584.0,22.0,https://pypi.org/project/redis-om-python,,22,True,1,,,
23,flask-pydantic,bauerji/flask-pydantic,flask-pydantic,[],http-server-integrations,https://github.com/bauerji/flask-pydantic,https://github.com/bauerji/flask-pydantic,MIT,2020-01-06 17:45:59,2023-08-03 17:41:26,2023-01-02 16:09:46,148,,46.0,4.0,36.0,17.0,22.0,290,,,,137290.0,,flask extension for integration with the awesome pydantic package.,435.0,435.0,12.0,https://pypi.org/project/flask-pydantic,137290.0,21,True,2,,,
24,Opyrator,ml-tooling/opyrator,opyrator,[],ai-service-deployment-framework,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06,2023-08-01 23:52:50,2021-05-06 12:10:38,127,,144.0,50.0,44.0,,30.0,2867,2021-05-01 13:59:02,0.0.11,,94.0,2.0,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",46.0,46.0,4.0,https://pypi.org/project/opyrator,94.0,20,True,3,,,
25,odmantic,art049/odmantic,odmantic,[],databases-document,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2023-07-27 20:21:19,2023-01-03 19:16:25,478,,72.0,21.0,213.0,48.0,80.0,822,2023-01-03 20:08:22,0.9.2,,13147.0,18.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,,16.0,https://pypi.org/project/odmantic,13147.0,20,True,3,,,
26,djantic,jordaneremieff/djantic,djantic,[],http-server-integrations,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2023-02-15 19:53:09,2023-02-13 12:15:42,120,,27.0,7.0,36.0,11.0,27.0,364,2022-04-14 10:14:45,0.7.0,,14505.0,15.0,Pydantic model support for Django.,57.0,57.0,4.0,https://pypi.org/project/djantic,14505.0,20,True,2,,,
27,pydantic-xml,dapper91/pydantic-xml,pydantic-xml,[],xml,https://github.com/dapper91/pydantic-xml,https://github.com/dapper91/pydantic-xml,Unlicense,2022-04-26 19:28:39,2023-07-30 08:31:07,2023-07-14 15:17:07,143,35.0,10.0,4.0,59.0,7.0,22.0,70,2023-07-15 06:45:14,1.0.0,,28502.0,16.0,pydantic xml extension.,23.0,23.0,6.0,https://pypi.org/project/pydantic-xml,28502.0,20,True,1,,,
28,pythogen,artsmolin/pythogen,pythogen,[],http-client-generators,https://github.com/artsmolin/pythogen,https://github.com/artsmolin/pythogen,MIT,2022-05-23 07:49:27,2023-07-26 12:30:48,2023-07-26 12:26:53,249,88.0,5.0,5.0,34.0,2.0,17.0,43,2023-07-26 12:30:48,0.2.9,,2724.0,54.0,Awesome python HTTP-clients from OpenAPI.,,,10.0,https://pypi.org/project/pythogen,2724.0,18,True,1,,,
29,pydbantic,codemation/pydbantic,pydbantic,[],databases-sql,https://github.com/codemation/pydbantic,https://github.com/codemation/pydbantic,Apache-2.0,2021-09-01 18:02:26,2023-04-15 22:14:37,2023-04-15 22:09:50,159,,11.0,5.0,34.0,2.0,16.0,201,2023-04-15 22:14:37,0.0.41,,435.0,31.0,"A single model for shaping, creating, accessing, storing data within a Database.",12.0,12.0,9.0,https://pypi.org/project/pydbantic,435.0,17,True,3,,,
30,graphene-pydantic,graphql-python/graphene-pydantic,graphene-pydantic,[],graphql-server-integrations,https://github.com/graphql-python/graphene-pydantic,https://github.com/graphql-python/graphene-pydantic,,2019-06-20 00:49:40,2023-07-24 02:06:51,2023-07-24 01:48:16,197,5.0,40.0,8.0,50.0,8.0,30.0,191,2022-01-25 16:40:44,0.2.0,,10316.0,5.0,Integrate GraphQL with your Pydantic models.,,,18.0,https://pypi.org/project/graphene-pydantic,10316.0,17,True,3,,,
31,pydantic-factories,starlite-api/pydantic-factories,pydantic-factories,[],data-generation,https://github.com/litestar-org/pydantic-factories,https://github.com/litestar-org/pydantic-factories,MIT,2023-03-25 12:51:12,2023-04-03 15:10:03,2023-04-03 15:09:07,309,,,2.0,,,,9,2023-04-03 15:10:03,1.17.3,,139417.0,1.0,Simple and powerful mock data generation using pydantic or dataclasses.,416.0,416.0,28.0,https://pypi.org/project/pydantic-factories,139417.0,17,True,1,,,litestar-org/pydantic-factories
32,pydantic-aioredis,andrewthetechie/pydantic-aioredis,pydantic-aioredis,[],databases-key-value,https://github.com/andrewthetechie/pydantic-aioredis,https://github.com/andrewthetechie/pydantic-aioredis,,2021-08-06 19:12:00,2023-08-02 19:44:13,2023-07-12 19:25:07,724,82.0,4.0,1.0,686.0,1.0,25.0,41,2023-03-30 03:30:46,1.2.3,,359.0,26.0,A Declarative ORM for Redis using Pydantic Models and aioredis.,6.0,6.0,6.0,https://pypi.org/project/pydantic-aioredis,359.0,16,True,3,,,
33,patito,kolonialno/patito,patito,[],data-structures,https://github.com/kolonialno/patito,https://github.com/kolonialno/patito,MIT,2022-04-21 08:54:31,2023-07-29 13:51:20,2023-07-29 13:51:20,95,3.0,7.0,26.0,38.0,26.0,3.0,200,2022-12-02 17:38:25,0.4.4,,854.0,20.0,A data modelling layer built on top of polars and pydantic.,5.0,5.0,2.0,https://pypi.org/project/patito,854.0,15,True,1,1.0,,
34,pyngo,yezz123/pyngo,pyngo,[],http-server-integrations,https://github.com/yezz123/pyngo,https://github.com/yezz123/pyngo,MIT,2021-11-25 00:14:05,2023-07-17 11:19:58,2023-07-03 12:28:04,94,12.0,5.0,2.0,68.0,1.0,1.0,57,2023-04-02 19:16:11,1.6.0,,7789.0,7.0,Pydantic model support for Django & Django-Rest-Framework.,4.0,4.0,5.0,https://pypi.org/project/pyngo,7789.0,15,True,3,,,
35,mongox,aminalaee/mongox,mongox,[],databases-document,https://github.com/aminalaee/mongox,https://github.com/aminalaee/mongox,MIT,2021-11-12 09:49:07,2023-03-01 09:00:21,2022-11-09 08:50:55,61,,8.0,6.0,84.0,3.0,13.0,119,2022-11-09 08:51:02,0.1.2,,77.0,6.0,Familiar async Python MongoDB ODM.,5.0,5.0,8.0,https://pypi.org/project/mongox,77.0,12,True,3,,,
36,pydantic-spark,godatadriven/pydantic-spark,pydantic-spark,[],data-structures,https://github.com/godatadriven/pydantic-spark,https://github.com/godatadriven/pydantic-spark,MIT,2022-02-03 10:43:26,2023-04-14 16:02:34,2022-10-31 11:41:14,22,,3.0,3.0,36.0,2.0,,16,,,,28124.0,,,6.0,6.0,3.0,https://pypi.org/project/pydantic-spark,28124.0,11,False,3,,,
37,sanic-pydantic,nf1s/sanic-pydantic,sanic-pydantic,[],http-server-integrations,https://github.com/nf1s/sanic-pydantic,https://github.com/nf1s/sanic-pydantic,MIT,2020-04-03 08:24:55,2023-02-11 01:45:39,2022-05-12 19:27:29,87,,3.0,,21.0,,5.0,6,2021-10-14 08:22:48,1.2.1,,40.0,3.0,A library for parsing and validating http requests for sanic web-framework using pydantic library.,4.0,4.0,3.0,https://pypi.org/project/sanic-pydantic,40.0,11,True,3,,,
38,aiohttp-pydantic,Maillol/aiohttp-pydantic,aiohttp-pydantic,[],http-server-integrations,https://github.com/Maillol/aiohttp-pydantic,https://github.com/Maillol/aiohttp-pydantic,MIT,2020-10-04 10:32:00,2022-12-19 10:16:06,2022-12-12 06:10:33,81,,14.0,2.0,24.0,7.0,13.0,55,,,,4465.0,,Aiohttp View that validates request body and query sting regarding the annotations declared in the View method.,,,7.0,https://pypi.org/project/aiohttp-pydantic,4465.0,10,True,3,,,
39,pydantic-numpy,cheind/pydantic-numpy,pydantic-numpy,[],data-structures,https://github.com/cheind/pydantic-numpy,https://github.com/cheind/pydantic-numpy,MIT,2022-03-25 04:15:58,2022-12-09 11:37:55,2022-12-09 11:37:52,55,,4.0,3.0,7.0,3.0,2.0,47,,,,6165.0,,Seamlessly integrate numpy arrays into pydantic models.,,,5.0,https://pypi.org/project/pydantic-numpy,6165.0,10,True,3,,,
40,pydantic_schemaorg,lexiq-legal/pydantic_schemaorg,pydantic_schemaorg,[],schemas,https://github.com/lexiq-legal/pydantic_schemaorg,https://github.com/lexiq-legal/pydantic_schemaorg,MIT,2021-11-29 14:51:59,2022-12-12 20:58:08,2022-02-18 19:47:31,62,,4.0,1.0,2.0,7.0,4.0,37,2022-02-18 19:48:32,1.0.6a2,,412.0,14.0,Schema.org classes in pydantic.,,,,https://pypi.org/project/pydantic_schemaorg,412.0,10,True,1,,,
41,xsdata-pydantic,tefra/xsdata-pydantic,xsdata-pydantic,[],xml,https://github.com/tefra/xsdata-pydantic,https://github.com/tefra/xsdata-pydantic,MIT,2021-11-04 11:15:58,2023-07-25 17:59:08,2023-07-25 13:07:22,22,1.0,3.0,3.0,10.0,3.0,7.0,25,2022-10-02 07:20:59,22.10,,1226.0,1.0,Naive XML & JSON Bindings for python pydantic classes!.,,,2.0,https://pypi.org/project/xsdata-pydantic,1226.0,10,True,3,1.0,,
42,pydantic-ssm-settings,developmentseed/pydantic-ssm-settings,pydantic-ssm-settings,[],aws,https://github.com/developmentseed/pydantic-ssm-settings,https://github.com/developmentseed/pydantic-ssm-settings,MIT,2021-09-07 20:49:37,2022-09-26 16:40:57,2022-09-26 16:40:54,42,,2.0,3.0,9.0,,2.0,15,2022-09-26 16:39:42,0.2.4,21.0,1216.0,5.0,Replace Pydantics builtin Secret Support with a configuration provider that loads parameters from AWS Systems Manager..,,,4.0,https://pypi.org/project/pydantic-ssm-settings,1215.0,10,True,2,,,
43,pydantic-geojson,gb-libs/pydantic-geojson,pydantic-geojson,[],geojson,https://github.com/gb-libs/pydantic-geojson,https://github.com/gb-libs/pydantic-geojson,MIT,2022-01-18 09:59:26,2023-07-13 21:35:18,2023-07-13 21:34:41,53,4.0,4.0,1.0,15.0,2.0,7.0,9,,,,4969.0,,Pydantic validation for GeoJson.,,,6.0,https://pypi.org/project/pydantic-geojson,4969.0,10,True,3,,,
44,arangodantic,ioxiocom/arangodantic,arangodantic,[],databases-graph,https://github.com/ioxiocom/arangodantic,https://github.com/ioxiocom/arangodantic,BSD-3-Clause,2020-09-29 08:45:54,2022-11-06 13:35:46,2022-08-19 13:21:50,22,,5.0,5.0,17.0,2.0,,12,2022-08-05 10:56:33,0.3.1,,106.0,3.0,,1.0,1.0,3.0,https://pypi.org/project/arangodantic,106.0,9,False,1,,,
45,nebula-carina,nebula-contrib/nebula-carina,nebula-carina,[],databases-graph,https://github.com/nebula-contrib/nebula-carina,https://github.com/nebula-contrib/nebula-carina,MIT,2022-06-03 14:45:40,2023-05-03 12:27:56,2023-02-17 08:17:25,111,,5.0,6.0,5.0,5.0,4.0,20,2023-02-20 14:39:56,release-0.3.1,,33.0,6.0,A pydantic based python ORM framework for graph database NebulaGraph 3.,,,2.0,https://pypi.org/project/nebula-carina,33.0,8,True,3,-2.0,,
46,pydantic-kms-secrets,nplutt/pydantic-kms-secrets,pydantic-kms-secrets,[],aws,https://github.com/nplutt/pydantic-kms-secrets,https://github.com/nplutt/pydantic-kms-secrets,MIT,2020-07-18 03:41:21,2020-08-16 17:36:45,2020-08-16 17:34:46,15,,1.0,1.0,2.0,,,2,2020-08-16 17:36:45,0.3.0,,1687.0,4.0,Utility to decrypt and encrypt secrets using AWS KMS keys that also integrates with pydantic models which allows for..,,,,https://pypi.org/project/pydantic-kms-secrets,1687.0,8,True,2,,,
47,pydantic-sqs,andrewthetechie/pydantic-sqs,pydantic-sqs,[],aws,https://github.com/andrewthetechie/pydantic-sqs,https://github.com/andrewthetechie/pydantic-sqs,,2022-10-31 23:59:40,2023-08-02 12:40:56,2023-08-02 12:39:37,249,53.0,,2.0,216.0,3.0,,1,2023-02-19 17:12:21,0.2.0,,37.0,2.0,Send and receive Pydantic models with AWS SQS.,,,2.0,https://pypi.org/project/pydantic-sqs,37.0,8,True,2,-1.0,,
48,lambdantic,koxudaxi/lambdantic,lambdantic,[],aws,https://github.com/koxudaxi/lambdantic,https://github.com/koxudaxi/lambdantic,MIT,2019-09-08 13:35:27,2020-04-20 16:29:21,2020-04-20 16:27:49,20,,1.0,4.0,7.0,,,15,2020-04-20 16:29:21,0.0.4,,26.0,4.0,Pydantic model and lambda event handler for AWS Lambda.,,,2.0,https://pypi.org/project/lambdantic,26.0,7,True,3,,,
49,jsonapi-pydantic,impocode/jsonapi-pydantic,jsonapi-pydantic,[],jsonapi,https://github.com/impocode/jsonapi-pydantic,https://github.com/impocode/jsonapi-pydantic,MIT,2022-07-22 14:48:18,2023-07-25 07:58:57,2022-11-15 13:11:09,14,,,1.0,,,,1,2022-11-15 13:15:24,0.1.5,24.0,53.0,6.0,jsonapi-pydantic provides a suite of Pydantic models matching the JSON:API specification.,,,,https://pypi.org/project/jsonapi-pydantic,52.0,7,True,1,,,
50,aws-appconfig-pydantic,Validus-Risk-Management/aws-appconfig-pydantic,aws-appconfig-pydantic,[],aws,https://github.com/Validus-Risk-Management/aws-appconfig-pydantic,https://github.com/Validus-Risk-Management/aws-appconfig-pydantic,Apache-2.0,2021-09-23 14:21:07,2023-07-24 09:52:27,2023-07-24 09:52:25,28,1.0,1.0,3.0,6.0,,,4,,,,,,AWS AppConfig + Pydantic.,,,4.0,https://pypi.org/project/aws-appconfig-pydantic,,6,True,3,,,
51,neontology,ontolocy/neontology,neontology,[],databases-graph,https://github.com/ontolocy/neontology,https://github.com/ontolocy/neontology,MIT,2022-08-09 14:03:49,2022-11-25 12:36:18,2022-11-25 12:35:37,18,,2.0,2.0,8.0,,,4,,,,64.0,,"Easily ingest data into a Neo4j graph database with Python, pandas and Pydantic.",,,,https://pypi.org/project/neontology,64.0,5,True,3,,,
