,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,github_release_downloads,trending,docs_url,updated_github_id
10,django-ninja,vitalik/django-ninja,django-ninja,[],http-server-integrations,https://github.com/vitalik/django-ninja,https://github.com/vitalik/django-ninja,MIT,2020-05-19 08:48:53,2024-01-02 16:32:40,2024-01-02 16:28:15,1066,114.0,337.0,76.0,281.0,208.0,451.0,5613,2023-12-07 22:13:04,1.1.0,39.0,"Fast, Async-ready, Openapi, type hints based framework for building APIs.",1914.0,1914.0,124.0,https://pypi.org/project/django-ninja,186720.0,186720.0,33,True,1,,,,
11,ZenML,zenml-io/zenml,zenml,[],ai-service-deployment-framework,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46,2024-01-04 16:47:05,2024-01-04 11:42:08,6132,210.0,346.0,40.0,1978.0,20.0,205.0,3389,2023-12-21 17:06:55,0.53.1,94.0,"ZenML : Build portable, production-ready MLOps pipelines. https://zenml.io.",314.0,314.0,81.0,https://pypi.org/project/zenml,13500.0,13500.0,33,True,3,1.0,,,
12,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-server-integrations,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-01-04 15:25:27,2024-01-04 15:25:25,3026,63.0,470.0,44.0,2343.0,360.0,518.0,3600,2024-01-04 15:26:01,0.217.1,100.0,A GraphQL library for Python that leverages type annotations.,2584.0,2584.0,236.0,https://pypi.org/project/strawberry,423.0,487.0,32,True,1,449.0,,https://strawberry.rocks/docs/integrations/pydantic#pydantic-support,
13,pandera,unionai-oss/pandera,pandera,[],data-testing,https://github.com/unionai-oss/pandera,https://github.com/unionai-oss/pandera,MIT,2018-11-01 02:18:34,2024-01-01 19:20:39,2023-12-15 22:15:59,625,30.0,236.0,18.0,608.0,283.0,421.0,2759,2023-12-08 21:11:15,0.18.0,78.0,"A light-weight, flexible, and expressive statistical data testing library.",1255.0,1255.0,111.0,https://pypi.org/project/pandera,1108180.0,1108180.0,32,True,1,,,https://pandera.readthedocs.io/en/stable/pydantic_integration.html,
14,beanie,roman-right/beanie,beanie,[],databases-document,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2024-01-01 15:05:48,2023-12-24 23:31:02,458,35.0,172.0,18.0,303.0,48.0,289.0,1608,2023-12-24 23:33:10,1.24.0,100.0,Asynchronous Python ODM for MongoDB.,1831.0,1831.0,69.0,https://pypi.org/project/beanie,131320.0,131320.0,31,True,1,,,,
15,ormar,collerek/ormar,ormar,[],databases-sql,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2024-01-03 02:11:52,2024-01-03 02:10:23,1306,15.0,76.0,17.0,747.0,70.0,176.0,1498,2023-06-18 17:05:55,0.12.2,77.0,python async orm with fastapi in mind and pydantic validation.,946.0,946.0,35.0,https://pypi.org/project/ormar,46772.0,46772.0,29,True,2,,,,
16,piccolo,piccolo-orm/piccolo,piccolo,[],databases-sql,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-12-30 05:14:08,2023-12-23 12:37:26,1733,16.0,79.0,15.0,427.0,90.0,243.0,1194,2023-12-23 12:41:29,1.2.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",315.0,315.0,42.0,https://pypi.org/project/piccolo,10679.0,10679.0,29,True,2,,,,
17,aws-lambda-powertools-python,awslabs/aws-lambda-powertools-python,aws-lambda-powertools-python,[],aws,https://github.com/aws-powertools/powertools-lambda-python,https://github.com/aws-powertools/powertools-lambda-python,MIT-0,2019-11-15 12:26:12,2024-01-04 16:13:50,2024-01-04 09:55:58,3162,277.0,326.0,54.0,2557.0,75.0,775.0,2473,2023-12-18 14:47:27,2.30.2,100.0,A developer toolkit to implement Serverless best practices and increase developer velocity.,1984.0,1984.0,138.0,https://pypi.org/project/aws-lambda-powertools-python,,0.0,28,False,1,35.0,,,aws-powertools/powertools-lambda-python
18,odmantic,art049/odmantic,odmantic,[],databases-document,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2023-12-25 04:54:46,2023-12-13 01:11:40,534,56.0,81.0,21.0,234.0,60.0,83.0,916,2023-12-13 12:49:48,1.0.0,19.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,3160.0,3160.0,16.0,https://pypi.org/project/odmantic,17674.0,17674.0,28,True,3,,,,
19,OneFuzz,microsoft/onefuzz,onefuzz,[],security-testing,https://github.com/microsoft/onefuzz,https://github.com/microsoft/onefuzz,MIT,2020-07-27 22:23:30,2023-11-01 09:22:49,2023-10-31 21:19:19,2167,28.0,193.0,91.0,2666.0,192.0,736.0,2790,2023-10-09 20:37:49,8.9.0,100.0,A self-hosted Fuzzing-As-A-Service platform.,12.0,12.0,33.0,https://pypi.org/project/onefuzz,522.0,970.0,27,True,1,17505.0,-2.0,,
20,Robusta,robusta-dev/robusta,robusta,[],monitoring,https://github.com/robusta-dev/robusta,https://github.com/robusta-dev/robusta,MIT,2021-06-20 08:45:36,2024-01-03 19:07:06,2024-01-03 15:23:35,1595,102.0,218.0,30.0,993.0,117.0,127.0,2291,2023-12-27 18:01:09,0.10.27,100.0,"Kubernetes observability and automation, with an awesome Prometheus integration.",220.0,220.0,69.0,https://pypi.org/project/robusta,20.0,20.0,27,True,1,,-1.0,,
21,elementary,elementary-data/elementary,elementary,[],data-observability,https://github.com/elementary-data/elementary,https://github.com/elementary-data/elementary,Apache-2.0,2021-08-30 08:45:23,2024-01-04 15:55:22,2024-01-04 15:55:21,4557,220.0,127.0,11.0,915.0,168.0,265.0,1599,2023-12-07 14:54:36,0.13.2,85.0,Open-source data observability for analytics engineers.,44.0,44.0,63.0,https://pypi.org/project/elementary,,,26,True,1,,,,
22,Opyrator,ml-tooling/opyrator,opyrator,[],ai-service-deployment-framework,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06,2023-11-28 21:11:34,2021-05-06 12:10:38,127,,154.0,50.0,55.0,,30.0,2972,2021-05-01 13:59:02,0.0.11,2.0,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",46.0,46.0,4.0,https://pypi.org/project/opyrator,346.0,346.0,22,True,3,,,,
23,geojson-pydantic,developmentseed/geojson-pydantic,geojson-pydantic,[],geojson,https://github.com/developmentseed/geojson-pydantic,https://github.com/developmentseed/geojson-pydantic,MIT,2020-05-21 22:29:07,2024-01-04 10:54:22,2023-12-20 17:08:53,284,1.0,33.0,14.0,79.0,2.0,60.0,177,,,,Pydantic data models for the GeoJSON spec.,311.0,311.0,22.0,https://pypi.org/project/geojson-pydantic,104267.0,104267.0,22,True,1,,-1.0,,
24,pydantic-xml,dapper91/pydantic-xml,pydantic-xml,[],xml,https://github.com/dapper91/pydantic-xml,https://github.com/dapper91/pydantic-xml,Unlicense,2022-04-26 19:28:39,2023-12-23 13:03:23,2023-12-18 14:55:15,246,25.0,13.0,5.0,98.0,8.0,51.0,102,2023-12-18 14:58:37,2.7.0,30.0,python xml for humans.,54.0,54.0,9.0,https://pypi.org/project/pydantic-xml,33704.0,33704.0,22,True,1,,,,
25,redisOM,redis/redis-om-python,redis-om-python,[],databases-key-value,https://github.com/redis/redis-om-python,https://github.com/redis/redis-om-python,MIT,2021-08-31 01:10:13,2023-11-01 09:14:10,2023-09-06 12:16:36,550,,91.0,21.0,372.0,123.0,84.0,923,2023-07-18 14:52:05,0.2.1,17.0,"Object mapping, and more, for Redis and Python.",790.0,790.0,24.0,https://pypi.org/project/redis-om-python,,,21,True,1,,-1.0,,
26,djantic,jordaneremieff/djantic,djantic,[],http-server-integrations,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2023-02-15 19:53:09,2023-02-13 12:15:42,120,,32.0,7.0,36.0,12.0,27.0,409,2022-04-14 10:14:45,0.7.0,15.0,Pydantic model support for Django.,66.0,66.0,4.0,https://pypi.org/project/djantic,15962.0,15962.0,20,True,2,,,,
27,flask-pydantic,bauerji/flask-pydantic,flask-pydantic,[],http-server-integrations,https://github.com/bauerji/flask-pydantic,https://github.com/bauerji/flask-pydantic,MIT,2020-01-06 17:45:59,2023-10-29 22:54:22,2023-01-02 16:09:46,148,,50.0,5.0,38.0,18.0,22.0,311,,,,flask extension for integration with the awesome pydantic package.,515.0,515.0,12.0,https://pypi.org/project/flask-pydantic,103010.0,103010.0,20,True,2,,,,
28,pythogen,artsmolin/pythogen,pythogen,[],http-client-generators,https://github.com/artsmolin/pythogen,https://github.com/artsmolin/pythogen,MIT,2022-05-23 07:49:27,2023-12-26 10:13:41,2023-12-26 10:13:15,410,94.0,5.0,4.0,52.0,2.0,23.0,52,2023-12-12 21:04:50,0.2.36,85.0,Awesome python HTTP-clients from OpenAPI.,,,13.0,https://pypi.org/project/pythogen,1833.0,1833.0,19,True,1,,,,
29,pydbantic,codemation/pydbantic,pydbantic,[],databases-sql,https://github.com/codemation/pydbantic,https://github.com/codemation/pydbantic,Apache-2.0,2021-09-01 18:02:26,2023-10-03 08:00:16,2023-10-03 07:59:56,165,,13.0,5.0,42.0,6.0,18.0,215,2023-10-03 08:00:16,0.0.47,36.0,"A single model for shaping, creating, accessing, storing data within a Database.",13.0,13.0,9.0,https://pypi.org/project/pydbantic,959.0,959.0,17,True,3,,,,
30,graphene-pydantic,graphql-python/graphene-pydantic,graphene-pydantic,[],graphql-server-integrations,https://github.com/graphql-python/graphene-pydantic,https://github.com/graphql-python/graphene-pydantic,,2019-06-20 00:49:40,2023-11-08 05:38:04,2023-09-24 19:36:14,232,,40.0,8.0,56.0,9.0,31.0,209,2022-01-25 16:40:44,0.2.0,5.0,Integrate GraphQL with your Pydantic models.,,,20.0,https://pypi.org/project/graphene-pydantic,12050.0,12050.0,17,True,3,,,,
31,pydantic-factories,starlite-api/pydantic-factories,pydantic-factories,[],data-generation,https://github.com/litestar-org/pydantic-factories,https://github.com/litestar-org/pydantic-factories,MIT,2023-03-25 12:51:12,2023-04-03 15:10:03,2023-04-03 15:09:07,309,,,2.0,,,,12,2023-04-03 15:10:03,1.17.3,1.0,Simple and powerful mock data generation using pydantic or dataclasses.,455.0,455.0,28.0,https://pypi.org/project/pydantic-factories,104993.0,104993.0,17,True,1,,,,litestar-org/pydantic-factories
32,pyngo,yezz123/pyngo,pyngo,[],http-server-integrations,https://github.com/yezz123/pyngo,https://github.com/yezz123/pyngo,MIT,2021-11-25 00:14:05,2024-01-02 14:43:53,2024-01-02 14:41:25,139,35.0,7.0,3.0,93.0,,2.0,69,2024-01-02 14:43:53,2.0.0,9.0,Pydantic model support for Django & Django-Rest-Framework.,9.0,9.0,6.0,https://pypi.org/project/pyngo,6020.0,6020.0,16,True,3,,1.0,,
33,pydantic-spark,godatadriven/pydantic-spark,pydantic-spark,[],data-structures,https://github.com/godatadriven/pydantic-spark,https://github.com/godatadriven/pydantic-spark,MIT,2022-02-03 10:43:26,2023-11-24 15:13:01,2023-11-24 15:12:46,33,11.0,4.0,3.0,39.0,,2.0,22,2023-11-24 15:13:57,1.0.1,3.0,,7.0,7.0,6.0,https://pypi.org/project/pydantic-spark,51520.0,51520.0,16,False,1,,,,
34,patito,kolonialno/patito,patito,[],data-structures,https://github.com/kolonialno/patito,https://github.com/kolonialno/patito,MIT,2022-04-21 08:54:31,2023-07-29 13:51:20,2023-07-29 13:51:20,95,,4.0,28.0,38.0,25.0,4.0,201,2022-12-02 17:38:25,0.4.4,20.0,A data modelling layer built on top of polars and pydantic.,5.0,5.0,2.0,https://pypi.org/project/patito,1160.0,1160.0,15,True,3,,,,
35,mongox,aminalaee/mongox,mongox,[],databases-document,https://github.com/aminalaee/mongox,https://github.com/aminalaee/mongox,MIT,2021-11-12 09:49:07,2023-03-01 09:00:21,2022-11-09 08:50:55,61,,6.0,6.0,84.0,4.0,13.0,119,2022-11-09 08:51:02,0.1.2,6.0,Familiar async Python MongoDB ODM.,5.0,5.0,8.0,https://pypi.org/project/mongox,44.0,44.0,12,True,3,,,,
36,pydantic-numpy,cheind/pydantic-numpy,pydantic-numpy,[],data-structures,https://github.com/cheind/pydantic-numpy,https://github.com/cheind/pydantic-numpy,MIT,2022-03-25 04:15:58,2022-12-09 11:37:55,2022-12-09 11:37:52,55,,3.0,3.0,7.0,3.0,3.0,54,,,,Seamlessly integrate numpy arrays into pydantic models.,,,5.0,https://pypi.org/project/pydantic-numpy,8947.0,8947.0,12,True,3,,,,
37,pydantic-aioredis,andrewthetechie/pydantic-aioredis,pydantic-aioredis,[],databases-key-value,https://github.com/andrewthetechie/pydantic-aioredis,https://github.com/andrewthetechie/pydantic-aioredis,,2021-08-06 19:12:00,2024-01-03 19:04:15,2023-12-08 04:49:03,726,2.0,4.0,2.0,770.0,1.0,25.0,44,2023-03-30 03:30:46,1.2.3,26.0,A Declarative ORM for Redis using Pydantic Models and aioredis.,6.0,6.0,6.0,https://pypi.org/project/pydantic-aioredis,356.0,356.0,12,True,3,,,,
38,sanic-pydantic,nf1s/sanic-pydantic,sanic-pydantic,[],http-server-integrations,https://github.com/nf1s/sanic-pydantic,https://github.com/nf1s/sanic-pydantic,MIT,2020-04-03 08:24:55,2023-02-11 01:45:39,2022-05-12 19:27:29,87,,3.0,,21.0,,5.0,7,2021-10-14 08:22:48,1.2.1,3.0,A library for parsing and validating http requests for sanic web-framework using pydantic library.,5.0,5.0,3.0,https://pypi.org/project/sanic-pydantic,163.0,163.0,12,True,3,,,,
39,nebula-carina,nebula-contrib/nebula-carina,nebula-carina,[],databases-graph,https://github.com/nebula-contrib/nebula-carina,https://github.com/nebula-contrib/nebula-carina,MIT,2022-06-03 14:45:40,2023-12-25 08:10:29,2023-12-25 08:10:29,134,19.0,7.0,6.0,9.0,5.0,7.0,27,2023-02-20 14:39:56,release-0.3.1,6.0,A pydantic based python ORM framework for graph database NebulaGraph 3.,,,6.0,https://pypi.org/project/nebula-carina,11.0,11.0,11,True,1,,,,
40,pydantic-ssm-settings,developmentseed/pydantic-ssm-settings,pydantic-ssm-settings,[],aws,https://github.com/developmentseed/pydantic-ssm-settings,https://github.com/developmentseed/pydantic-ssm-settings,MIT,2021-09-07 20:49:37,2023-12-29 12:15:20,2022-09-26 16:40:54,42,,4.0,3.0,13.0,,2.0,18,2022-09-26 16:39:42,0.2.4,5.0,Replace Pydantics builtin Secret Support with a configuration provider that loads parameters from AWS Systems Manager..,,,4.0,https://pypi.org/project/pydantic-ssm-settings,804.0,805.0,11,True,2,21.0,,,
41,pydantic-geojson,gb-libs/pydantic-geojson,pydantic-geojson,[],geojson,https://github.com/gb-libs/pydantic-geojson,https://github.com/gb-libs/pydantic-geojson,MIT,2022-01-18 09:59:26,2024-01-04 11:45:45,2024-01-04 11:45:37,57,3.0,4.0,1.0,18.0,3.0,7.0,18,,,,Pydantic validation for GeoJson.,,,6.0,https://pypi.org/project/pydantic-geojson,8655.0,8655.0,11,True,3,,1.0,,
42,aiohttp-pydantic,Maillol/aiohttp-pydantic,aiohttp-pydantic,[],http-server-integrations,https://github.com/Maillol/aiohttp-pydantic,https://github.com/Maillol/aiohttp-pydantic,MIT,2020-10-04 10:32:00,2023-10-01 15:51:46,2023-10-01 15:51:30,87,,15.0,2.0,27.0,9.0,13.0,59,,,,Aiohttp View that validates request body and query sting regarding the annotations declared in the View method.,,,9.0,https://pypi.org/project/aiohttp-pydantic,6195.0,6195.0,10,True,3,,,,
43,pydantic_schemaorg,lexiq-legal/pydantic_schemaorg,pydantic_schemaorg,[],schemas,https://github.com/lexiq-legal/pydantic_schemaorg,https://github.com/lexiq-legal/pydantic_schemaorg,MIT,2021-11-29 14:51:59,2022-12-12 20:58:08,2022-02-18 19:47:31,62,,5.0,1.0,2.0,7.0,4.0,45,2022-02-18 19:48:32,1.0.6a2,14.0,Schema.org classes in pydantic.,,,,https://pypi.org/project/pydantic_schemaorg,235.0,235.0,10,True,1,,,,
44,xsdata-pydantic,tefra/xsdata-pydantic,xsdata-pydantic,[],xml,https://github.com/tefra/xsdata-pydantic,https://github.com/tefra/xsdata-pydantic,MIT,2021-11-04 11:15:58,2023-08-30 16:04:13,2023-08-30 15:35:30,23,,6.0,3.0,12.0,5.0,7.0,34,2022-10-02 07:20:59,22.10,1.0,Naive XML & JSON Bindings for python pydantic classes!.,,,2.0,https://pypi.org/project/xsdata-pydantic,1781.0,1781.0,10,True,3,,,,
45,arangodantic,ioxiocom/arangodantic,arangodantic,[],databases-graph,https://github.com/ioxiocom/arangodantic,https://github.com/ioxiocom/arangodantic,BSD-3-Clause,2020-09-29 08:45:54,2023-11-21 04:07:58,2022-08-19 13:21:50,22,,6.0,6.0,18.0,2.0,,13,2022-08-05 10:56:33,0.3.1,3.0,,1.0,1.0,3.0,https://pypi.org/project/arangodantic,45.0,45.0,10,False,3,,,,
46,jsonapi-pydantic,impocode/jsonapi-pydantic,jsonapi-pydantic,[],jsonapi,https://github.com/impocode/jsonapi-pydantic,https://github.com/impocode/jsonapi-pydantic,MIT,2022-07-22 14:48:18,2023-12-15 06:53:15,2023-12-15 06:51:22,24,5.0,1.0,2.0,2.0,,1.0,3,2023-12-06 08:09:39,0.2.3,9.0,jsonapi-pydantic provides a suite of Pydantic models matching the JSON:API specification.,1.0,1.0,,https://pypi.org/project/jsonapi-pydantic,489.0,490.0,10,True,1,27.0,,,
47,neontology,ontolocy/neontology,neontology,[],databases-graph,https://github.com/ontolocy/neontology,https://github.com/ontolocy/neontology,MIT,2022-08-09 14:03:49,2024-01-01 12:53:33,2024-01-01 12:52:49,42,14.0,4.0,2.0,19.0,,1.0,13,,,,"Easily ingest data into a Neo4j graph database with Python, pandas and Pydantic.",,,2.0,https://pypi.org/project/neontology,499.0,499.0,8,True,3,,,,
48,lambdantic,koxudaxi/lambdantic,lambdantic,[],aws,https://github.com/koxudaxi/lambdantic,https://github.com/koxudaxi/lambdantic,MIT,2019-09-08 13:35:27,2020-04-20 16:29:21,2020-04-20 16:27:49,20,,1.0,4.0,7.0,,,15,2020-04-20 16:29:21,0.0.4,4.0,Pydantic model and lambda event handler for AWS Lambda.,,,2.0,https://pypi.org/project/lambdantic,30.0,30.0,7,True,2,,,,
49,pydantic-kms-secrets,nplutt/pydantic-kms-secrets,pydantic-kms-secrets,[],aws,https://github.com/nplutt/pydantic-kms-secrets,https://github.com/nplutt/pydantic-kms-secrets,MIT,2020-07-18 03:41:21,2020-08-16 17:36:45,2020-08-16 17:34:46,15,,1.0,1.0,2.0,,,2,2020-08-16 17:36:45,0.3.0,4.0,Utility to decrypt and encrypt secrets using AWS KMS keys that also integrates with pydantic models which allows for..,,,,https://pypi.org/project/pydantic-kms-secrets,972.0,972.0,7,True,2,,,,
50,aws-appconfig-pydantic,Validus-Risk-Management/aws-appconfig-pydantic,aws-appconfig-pydantic,[],aws,https://github.com/Validus-Risk-Management/aws-appconfig-pydantic,https://github.com/Validus-Risk-Management/aws-appconfig-pydantic,Apache-2.0,2021-09-23 14:21:07,2023-07-24 09:52:27,2023-07-24 09:52:25,28,,2.0,3.0,6.0,,,5,,,,AWS AppConfig + Pydantic.,,,4.0,https://pypi.org/project/aws-appconfig-pydantic,,,6,True,3,,,,
51,pydantic-sqs,andrewthetechie/pydantic-sqs,pydantic-sqs,[],aws,https://github.com/andrewthetechie/pydantic-sqs,https://github.com/andrewthetechie/pydantic-sqs,,2022-10-31 23:59:40,2023-12-22 12:40:09,2023-12-08 04:49:04,261,2.0,,3.0,278.0,3.0,,1,2023-02-19 17:12:21,0.2.0,2.0,Send and receive Pydantic models with AWS SQS.,,,2.0,https://pypi.org/project/pydantic-sqs,17.0,17.0,5,True,3,,,,
