,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,projectrank,show,projectrank_placing,trending,docs_url,updated_github_id
10,sqlmodel,tiangolo/sqlmodel,sqlmodel,[],databases-sql,https://github.com/tiangolo/sqlmodel,https://github.com/tiangolo/sqlmodel,MIT,2021-08-24 14:26:53,2023-06-21 00:17:30,2023-02-21 11:02:54,236,,423.0,138.0,238.0,177.0,146.0,10126,2022-08-30 17:56:11,0.0.8,,417143.0,7.0,"SQL databases in Python, designed for simplicity, compatibility, and robustness.",6414.0,6414.0,53.0,https://pypi.org/project/sqlmodel,417143.0,31,True,1,,,
11,DeepPavlov,deeppavlov/DeepPavlov,deeppavlov,[],nlp,https://github.com/deeppavlov/DeepPavlov,https://github.com/deeppavlov/DeepPavlov,Apache-2.0,2017-11-17 14:35:29,2023-07-06 14:02:51,2023-06-06 08:57:44,2683,6.0,1102.0,209.0,1024.0,39.0,590.0,6261,2023-06-06 08:59:39,1.2.0,,8013.0,59.0,An open source library for deep learning end-to-end dialog systems and chatbots.,349.0,349.0,74.0,https://pypi.org/project/deeppavlov,8013.0,31,True,3,-2.0,,
12,ZenML,zenml-io/zenml,zenml,[],ai-service-deployment-framework,https://github.com/zenml-io/zenml,https://github.com/zenml-io/zenml,Apache-2.0,2020-11-19 09:25:46,2023-07-06 15:04:33,2023-07-03 17:42:05,5772,243.0,303.0,41.0,1471.0,13.0,175.0,2943,2023-07-04 09:43:31,0.41.0,1.0,6016.0,71.0,"ZenML : Build portable, production-ready MLOps pipelines. https://zenml.io.",110.0,110.0,70.0,https://pypi.org/project/zenml,6016.0,31,True,3,,,
13,litestar,litestar-org/litestar,litestar,[],microservice-frameworks,https://github.com/litestar-org/litestar,https://github.com/litestar-org/litestar,MIT,2021-12-06 19:43:06,2023-07-05 20:02:02,2023-07-05 15:45:08,1930,275.0,213.0,27.0,1242.0,56.0,509.0,2252,2023-05-02 15:39:26,1.51.12,,4326.0,100.0,"Light, Flexible and Extensible ASGI API framework | Effortlessly Build Performant APIs.",60.0,60.0,117.0,https://pypi.org/project/litestar,4326.0,31,True,3,,,
14,ormar,collerek/ormar,ormar,[],databases-sql,https://github.com/collerek/ormar,https://github.com/collerek/ormar,MIT,2020-08-02 06:34:03,2023-07-05 02:44:58,2023-07-05 02:43:48,1235,60.0,65.0,17.0,651.0,59.0,173.0,1368,2023-06-18 17:05:55,0.12.2,,23096.0,77.0,python async orm with fastapi in mind and pydantic validation.,821.0,821.0,31.0,https://pypi.org/project/ormar,23096.0,30,True,2,,,
15,beanie,roman-right/beanie,beanie,[],databases-document,https://github.com/roman-right/beanie,https://github.com/roman-right/beanie,Apache-2.0,2021-02-23 20:11:23,2023-07-05 19:17:13,2023-07-05 19:16:08,404,21.0,119.0,14.0,233.0,31.0,231.0,1285,2023-07-01 00:33:15,1.20.0,,66117.0,97.0,Asynchronous Python ODM for MongoDB.,1234.0,1234.0,49.0,https://pypi.org/project/beanie,66117.0,30,True,1,,,
16,OneFuzz,microsoft/onefuzz,onefuzz,[],security-testing,https://github.com/microsoft/onefuzz,https://github.com/microsoft/onefuzz,MIT,2020-07-27 22:23:30,2023-07-06 09:03:22,2023-07-06 03:39:04,2005,158.0,180.0,90.0,2427.0,180.0,651.0,2748,2023-06-27 19:10:36,8.4.0,15683.0,2802.0,99.0,A self-hosted Fuzzing-As-A-Service platform.,10.0,10.0,33.0,https://pypi.org/project/onefuzz,2341.0,29,True,1,,,
17,aws-lambda-powertools-python,awslabs/aws-lambda-powertools-python,aws-lambda-powertools-python,[],aws,https://github.com/aws-powertools/powertools-lambda-python,https://github.com/aws-powertools/powertools-lambda-python,MIT-0,2019-11-15 12:26:12,2023-07-06 12:42:44,2023-07-06 12:34:15,2570,339.0,293.0,58.0,1813.0,79.0,632.0,2179,2023-06-30 12:10:43,2.19.0,,,100.0,A developer toolkit to implement Serverless best practices and increase developer velocity.,1649.0,1649.0,115.0,https://pypi.org/project/aws-lambda-powertools-python,,29,False,1,,,aws-powertools/powertools-lambda-python
18,Robusta,robusta-dev/robusta,robusta,[],monitoring,https://github.com/robusta-dev/robusta,https://github.com/robusta-dev/robusta,MIT,2021-06-20 08:45:36,2023-07-06 17:01:31,2023-07-06 13:47:51,1402,152.0,177.0,30.0,788.0,103.0,86.0,2024,2023-06-01 11:30:13,0.10.17,,66.0,100.0,"Kubernetes observability and automation, with an awesome Prometheus integration.",211.0,211.0,49.0,https://pypi.org/project/robusta,66.0,28,True,1,,,
19,piccolo,piccolo-orm/piccolo,piccolo,[],databases-sql,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26,2023-07-02 21:18:34,2023-06-28 22:35:11,1697,36.0,71.0,14.0,402.0,87.0,227.0,1053,2023-06-28 22:38:25,0.116.0,,17231.0,100.0,"A fast, user friendly ORM and query builder which supports asyncio.",266.0,266.0,40.0,https://pypi.org/project/piccolo,17231.0,28,True,3,,,
20,elementary,elementary-data/elementary,elementary,[],data-observability,https://github.com/elementary-data/elementary,https://github.com/elementary-data/elementary,Apache-2.0,2021-08-30 08:45:23,2023-07-06 14:52:27,2023-07-02 16:11:04,3755,533.0,93.0,9.0,650.0,118.0,213.0,1262,2023-06-21 10:34:47,0.8.2,,,74.0,Open-source data observability for analytics engineers.,23.0,23.0,47.0,https://pypi.org/project/elementary,,25,True,1,,,
21,flask-pydantic,bauerji/flask-pydantic,flask-pydantic,[],http-server-integrations,https://github.com/bauerji/flask-pydantic,https://github.com/bauerji/flask-pydantic,MIT,2020-01-06 17:45:59,2023-06-04 13:56:44,2023-01-02 16:09:46,148,,40.0,4.0,35.0,17.0,22.0,286,,,,122406.0,,flask extension for integration with the awesome pydantic package.,421.0,421.0,12.0,https://pypi.org/project/flask-pydantic,122406.0,21,True,2,,,
22,geojson-pydantic,developmentseed/geojson-pydantic,geojson-pydantic,[],geojson,https://github.com/developmentseed/geojson-pydantic,https://github.com/developmentseed/geojson-pydantic,MIT,2020-05-21 22:29:07,2023-07-06 10:25:21,2023-07-02 18:45:56,251,26.0,29.0,13.0,71.0,3.0,48.0,141,,,,57629.0,,Pydantic data models for the GeoJSON spec.,257.0,257.0,20.0,https://pypi.org/project/geojson-pydantic,57629.0,21,True,1,,,
23,Opyrator,ml-tooling/opyrator,opyrator,[],ai-service-deployment-framework,https://github.com/ml-tooling/opyrator,https://github.com/ml-tooling/opyrator,MIT,2021-04-06 08:09:06,2023-06-02 18:26:52,2021-05-06 12:10:38,127,,143.0,50.0,40.0,,30.0,2861,2021-05-01 13:59:02,0.0.11,,99.0,2.0,"Turns your machine learning code into microservices with web API, interactive GUI, and more.",46.0,46.0,4.0,https://pypi.org/project/opyrator,99.0,20,True,3,,,
24,odmantic,art049/odmantic,odmantic,[],databases-document,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45,2023-07-01 15:18:31,2023-01-03 19:16:25,478,,73.0,22.0,211.0,47.0,80.0,805,2023-01-03 20:08:22,0.9.2,,14824.0,18.0,Sync and Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,,16.0,https://pypi.org/project/odmantic,14824.0,20,True,3,1.0,,
25,djantic,jordaneremieff/djantic,djantic,[],http-server-integrations,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2023-02-15 19:53:09,2023-02-13 12:15:42,120,,27.0,7.0,36.0,11.0,27.0,357,2022-04-14 10:14:45,0.7.0,,12025.0,15.0,Pydantic model support for Django.,55.0,55.0,4.0,https://pypi.org/project/djantic,12025.0,20,True,2,,,
26,pydantic-xml,dapper91/pydantic-xml,pydantic-xml,[],xml,https://github.com/dapper91/pydantic-xml,https://github.com/dapper91/pydantic-xml,Unlicense,2022-04-26 19:28:39,2023-06-29 17:18:14,2023-06-23 20:09:04,131,30.0,10.0,3.0,46.0,4.0,21.0,63,2023-06-23 20:11:32,0.7.0,,27030.0,12.0,pydantic xml extension.,19.0,19.0,5.0,https://pypi.org/project/pydantic-xml,27030.0,20,True,1,,,
27,pythogen,artsmolin/pythogen,pythogen,[],http-client-generators,https://github.com/artsmolin/pythogen,https://github.com/artsmolin/pythogen,MIT,2022-05-23 07:49:27,2023-07-06 11:33:51,2023-07-06 11:33:50,210,59.0,4.0,4.0,30.0,4.0,15.0,42,2023-07-01 22:24:17,0.1.28,,2186.0,44.0,Awesome python HTTP-clients from OpenAPI.,,,8.0,https://pypi.org/project/pythogen,2186.0,18,True,1,1.0,,
28,graphene-pydantic,graphql-python/graphene-pydantic,graphene-pydantic,[],graphql-server-integrations,https://github.com/graphql-python/graphene-pydantic,https://github.com/graphql-python/graphene-pydantic,,2019-06-20 00:49:40,2023-05-17 15:30:52,2023-01-09 02:42:44,186,,40.0,8.0,49.0,11.0,27.0,189,2022-01-25 16:40:44,0.2.0,,8117.0,5.0,Integrate GraphQL with your Pydantic models.,,,16.0,https://pypi.org/project/graphene-pydantic,8117.0,17,True,3,,,
29,pydantic-factories,starlite-api/pydantic-factories,pydantic-factories,[],data-generation,https://github.com/litestar-org/pydantic-factories,https://github.com/litestar-org/pydantic-factories,MIT,2023-03-25 12:51:12,2023-04-03 15:10:03,2023-04-03 15:09:07,309,,,1.0,,,,9,2023-04-03 15:10:03,1.17.3,,135518.0,1.0,Simple and powerful mock data generation using pydantic or dataclasses.,410.0,410.0,28.0,https://pypi.org/project/pydantic-factories,135518.0,17,True,1,,,litestar-org/pydantic-factories
30,pydbantic,codemation/pydbantic,pydbantic,[],databases-sql,https://github.com/codemation/pydbantic,https://github.com/codemation/pydbantic,Apache-2.0,2021-09-01 18:02:26,2023-04-15 22:14:37,2023-04-15 22:09:50,159,1.0,12.0,5.0,34.0,1.0,16.0,203,2023-04-15 22:14:37,0.0.41,,964.0,31.0,"A single model for shaping, creating, accessing, storing data within a Database.",12.0,12.0,9.0,https://pypi.org/project/pydbantic,964.0,16,True,3,-1.0,,
31,pydantic-aioredis,andrewthetechie/pydantic-aioredis,pydantic-aioredis,[],databases-key-value,https://github.com/andrewthetechie/pydantic-aioredis,https://github.com/andrewthetechie/pydantic-aioredis,,2021-08-06 19:12:00,2023-07-05 19:53:28,2023-07-05 19:51:54,718,110.0,4.0,1.0,661.0,1.0,25.0,40,2023-03-30 03:30:46,1.2.3,,733.0,26.0,A Declarative ORM for Redis using Pydantic Models and aioredis.,6.0,6.0,6.0,https://pypi.org/project/pydantic-aioredis,733.0,16,True,1,,,
32,redisOM,redis/redis-om-python,redis-om-python,[],databases-key-value,https://github.com/redis/redis-om-python,https://github.com/redis/redis-om-python,MIT,2021-08-31 01:10:13,2023-06-19 04:01:16,2023-06-05 06:05:31,537,3.0,76.0,19.0,347.0,101.0,80.0,758,2023-01-08 11:07:03,0.1.2,,,15.0,"Object mapping, and more, for Redis and Python.",,,19.0,https://pypi.org/project/redis-om-python,,15,True,3,,,
33,patito,kolonialno/patito,patito,[],data-structures,https://github.com/kolonialno/patito,https://github.com/kolonialno/patito,MIT,2022-04-21 08:54:31,2023-06-21 19:22:44,2022-12-15 10:03:27,92,,6.0,27.0,37.0,27.0,2.0,197,2022-12-02 17:38:25,0.4.4,,743.0,20.0,A data modelling layer built on top of polars and pydantic.,3.0,3.0,,https://pypi.org/project/patito,743.0,15,True,1,,,
34,pyngo,yezz123/pyngo,pyngo,[],http-server-integrations,https://github.com/yezz123/pyngo,https://github.com/yezz123/pyngo,MIT,2021-11-25 00:14:05,2023-07-03 12:29:02,2023-07-03 12:28:04,94,17.0,5.0,2.0,66.0,,1.0,54,2023-04-02 19:16:11,1.6.0,,5669.0,7.0,Pydantic model support for Django & Django-Rest-Framework.,3.0,3.0,5.0,https://pypi.org/project/pyngo,5669.0,15,True,3,,,
35,mongox,aminalaee/mongox,mongox,[],databases-document,https://github.com/aminalaee/mongox,https://github.com/aminalaee/mongox,MIT,2021-11-12 09:49:07,2023-03-01 09:00:21,2022-11-09 08:50:55,61,,8.0,6.0,84.0,3.0,13.0,119,2022-11-09 08:51:02,0.1.2,,58.0,6.0,Familiar async Python MongoDB ODM.,5.0,5.0,8.0,https://pypi.org/project/mongox,58.0,12,True,3,,,
36,pydantic-spark,godatadriven/pydantic-spark,pydantic-spark,[],data-structures,https://github.com/godatadriven/pydantic-spark,https://github.com/godatadriven/pydantic-spark,MIT,2022-02-03 10:43:26,2023-04-14 16:02:34,2022-10-31 11:41:14,22,,3.0,3.0,36.0,1.0,,16,,,,23524.0,,,5.0,5.0,3.0,https://pypi.org/project/pydantic-spark,23524.0,11,False,3,,,
37,sanic-pydantic,nf1s/sanic-pydantic,sanic-pydantic,[],http-server-integrations,https://github.com/nf1s/sanic-pydantic,https://github.com/nf1s/sanic-pydantic,MIT,2020-04-03 08:24:55,2023-02-11 01:45:39,2022-05-12 19:27:29,87,,3.0,,21.0,,5.0,6,2021-10-14 08:22:48,1.2.1,,50.0,3.0,A library for parsing and validating http requests for sanic web-framework using pydantic library.,4.0,4.0,3.0,https://pypi.org/project/sanic-pydantic,50.0,11,True,3,,,
38,aiohttp-pydantic,Maillol/aiohttp-pydantic,aiohttp-pydantic,[],http-server-integrations,https://github.com/Maillol/aiohttp-pydantic,https://github.com/Maillol/aiohttp-pydantic,MIT,2020-10-04 10:32:00,2022-12-19 10:16:06,2022-12-12 06:10:33,81,,14.0,2.0,24.0,7.0,13.0,55,,,,5177.0,,Aiohttp View that validates request body and query sting regarding the annotations declared in the View method.,,,7.0,https://pypi.org/project/aiohttp-pydantic,5177.0,10,True,3,,,
39,pydantic-numpy,cheind/pydantic-numpy,pydantic-numpy,[],data-structures,https://github.com/cheind/pydantic-numpy,https://github.com/cheind/pydantic-numpy,MIT,2022-03-25 04:15:58,2022-12-09 11:37:55,2022-12-09 11:37:52,55,,4.0,3.0,7.0,2.0,2.0,46,,,,6513.0,,Seamlessly integrate numpy arrays into pydantic models.,,,5.0,https://pypi.org/project/pydantic-numpy,6513.0,10,True,3,,,
40,pydantic_schemaorg,lexiq-legal/pydantic_schemaorg,pydantic_schemaorg,[],schemas,https://github.com/lexiq-legal/pydantic_schemaorg,https://github.com/lexiq-legal/pydantic_schemaorg,MIT,2021-11-29 14:51:59,2022-12-12 20:58:08,2022-02-18 19:47:31,62,,4.0,1.0,2.0,7.0,3.0,37,2022-02-18 19:48:32,1.0.6a2,,302.0,14.0,Schema.org classes in pydantic.,,,,https://pypi.org/project/pydantic_schemaorg,302.0,10,True,1,,,
41,xsdata-pydantic,tefra/xsdata-pydantic,xsdata-pydantic,[],xml,https://github.com/tefra/xsdata-pydantic,https://github.com/tefra/xsdata-pydantic,MIT,2021-11-04 11:15:58,2023-06-26 20:53:50,2023-02-26 18:10:56,21,,2.0,3.0,8.0,3.0,7.0,24,2022-10-02 07:20:59,22.10,,934.0,1.0,Naive XML & JSON Bindings for python pydantic classes!.,,,,https://pypi.org/project/xsdata-pydantic,934.0,10,True,3,,,
42,pydantic-ssm-settings,developmentseed/pydantic-ssm-settings,pydantic-ssm-settings,[],aws,https://github.com/developmentseed/pydantic-ssm-settings,https://github.com/developmentseed/pydantic-ssm-settings,MIT,2021-09-07 20:49:37,2022-09-26 16:40:57,2022-09-26 16:40:54,42,,2.0,3.0,9.0,,2.0,15,2022-09-26 16:39:42,0.2.4,21.0,1750.0,5.0,Replace Pydantics builtin Secret Support with a configuration provider that loads parameters from AWS Systems Manager..,,,4.0,https://pypi.org/project/pydantic-ssm-settings,1749.0,10,True,2,,,
43,nebula-carina,nebula-contrib/nebula-carina,nebula-carina,[],databases-graph,https://github.com/nebula-contrib/nebula-carina,https://github.com/nebula-contrib/nebula-carina,MIT,2022-06-03 14:45:40,2023-05-03 12:27:56,2023-02-17 08:17:25,111,,5.0,6.0,5.0,5.0,4.0,19,2023-02-20 14:39:56,release-0.3.1,,15.0,6.0,A pydantic based python ORM framework for graph database NebulaGraph 3.,,,2.0,https://pypi.org/project/nebula-carina,15.0,9,True,1,-1.0,,
44,arangodantic,ioxiocom/arangodantic,arangodantic,[],databases-graph,https://github.com/ioxiocom/arangodantic,https://github.com/ioxiocom/arangodantic,BSD-3-Clause,2020-09-29 08:45:54,2022-11-06 13:35:46,2022-08-19 13:21:50,22,,5.0,5.0,17.0,2.0,,12,2022-08-05 10:56:33,0.3.1,,64.0,3.0,,1.0,1.0,3.0,https://pypi.org/project/arangodantic,64.0,9,False,1,,,
45,pydantic-geojson,gb-libs/pydantic-geojson,pydantic-geojson,[],geojson,https://github.com/gb-libs/pydantic-geojson,https://github.com/gb-libs/pydantic-geojson,MIT,2022-01-18 09:59:26,2023-07-04 20:59:46,2023-04-10 20:44:25,49,2.0,4.0,1.0,15.0,2.0,7.0,7,,,,4790.0,,Pydantic validation for GeoJson.,,,5.0,https://pypi.org/project/pydantic-geojson,4790.0,9,True,3,,,
46,pydantic-sqs,andrewthetechie/pydantic-sqs,pydantic-sqs,[],aws,https://github.com/andrewthetechie/pydantic-sqs,https://github.com/andrewthetechie/pydantic-sqs,,2022-10-31 23:59:40,2023-07-06 12:14:03,2023-07-05 12:22:23,236,59.0,,2.0,195.0,3.0,,1,2023-02-19 17:12:21,0.2.0,,23.0,2.0,Send and receive Pydantic models with AWS SQS.,,,2.0,https://pypi.org/project/pydantic-sqs,23.0,9,True,2,,,
47,pydantic-kms-secrets,nplutt/pydantic-kms-secrets,pydantic-kms-secrets,[],aws,https://github.com/nplutt/pydantic-kms-secrets,https://github.com/nplutt/pydantic-kms-secrets,MIT,2020-07-18 03:41:21,2020-08-16 17:36:45,2020-08-16 17:34:46,15,,1.0,1.0,2.0,,,2,2020-08-16 17:36:45,0.3.0,,1663.0,4.0,Utility to decrypt and encrypt secrets using AWS KMS keys that also integrates with pydantic models which allows for..,,,,https://pypi.org/project/pydantic-kms-secrets,1663.0,8,True,3,,,
48,lambdantic,koxudaxi/lambdantic,lambdantic,[],aws,https://github.com/koxudaxi/lambdantic,https://github.com/koxudaxi/lambdantic,MIT,2019-09-08 13:35:27,2020-04-20 16:29:21,2020-04-20 16:27:49,20,,1.0,4.0,7.0,,,15,2020-04-20 16:29:21,0.0.4,,22.0,4.0,Pydantic model and lambda event handler for AWS Lambda.,,,2.0,https://pypi.org/project/lambdantic,22.0,7,True,3,,,
49,aws-appconfig-pydantic,Validus-Risk-Management/aws-appconfig-pydantic,aws-appconfig-pydantic,[],aws,https://github.com/Validus-Risk-Management/aws-appconfig-pydantic,https://github.com/Validus-Risk-Management/aws-appconfig-pydantic,Apache-2.0,2021-09-23 14:21:07,2022-12-27 17:37:38,2022-10-31 12:00:04,27,,1.0,3.0,5.0,,,4,,,,,,AWS AppConfig + Pydantic.,,,3.0,https://pypi.org/project/aws-appconfig-pydantic,,6,True,3,,,
50,jsonapi-pydantic,impocode/jsonapi-pydantic,jsonapi-pydantic,[],jsonapi,https://github.com/impocode/jsonapi-pydantic,https://github.com/impocode/jsonapi-pydantic,MIT,2022-07-22 14:48:18,2022-11-15 13:11:45,2022-11-15 13:11:09,14,,,1.0,,,,1,2022-11-15 13:15:24,0.1.5,23.0,65.0,6.0,jsonapi-pydantic provides a suite of Pydantic models matching the JSON:API specification.,,,,https://pypi.org/project/jsonapi-pydantic,64.0,6,True,1,,,
51,neontology,ontolocy/neontology,neontology,[],databases-graph,https://github.com/ontolocy/neontology,https://github.com/ontolocy/neontology,MIT,2022-08-09 14:03:49,2022-11-25 12:36:18,2022-11-25 12:35:37,18,,1.0,2.0,8.0,,,4,,,,143.0,,"Easily ingest data into a Neo4j graph database with Python, pandas and Pydantic.",,,,https://pypi.org/project/neontology,143.0,5,True,3,,,
